<Thu Jan 15 14:56:43 2026><DYNAMIC><Updated DRONE STATE - x: 22.513277, y: 6.931536, vx: -0.005909, vy: -0.107090, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:43 2026><DYNAMIC><Updated DRONE STATE - x: 22.277197, y: 6.936691, vx: -0.005899, vy: -0.101075, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:43 2026><DYNAMIC><Updated DRONE STATE - x: 22.512997, y: 6.926449, vx: -0.005613, vy: -0.101735, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:43 2026><DYNAMIC><Updated DRONE STATE - x: 22.276917, y: 6.931890, vx: -0.005604, vy: -0.096021, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:44 2026><DYNAMIC><Updated DRONE STATE - x: 22.512730, y: 6.921617, vx: -0.005333, vy: -0.096649, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:44 2026><DYNAMIC><Updated DRONE STATE - x: 22.276649, y: 6.927329, vx: -0.005324, vy: -0.091220, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:44 2026><DYNAMIC><Updated DRONE STATE - x: 22.512476, y: 6.917026, vx: -0.005066, vy: -0.091816, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:44 2026><DYNAMIC><Updated DRONE STATE - x: 22.276396, y: 6.922996, vx: -0.005058, vy: -0.086659, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:44 2026><DYNAMIC><Updated DRONE STATE - x: 22.512236, y: 6.912665, vx: -0.004813, vy: -0.087225, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:44 2026><DYNAMIC><Updated DRONE STATE - x: 22.276155, y: 6.918880, vx: -0.004805, vy: -0.082326, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:44 2026><DYNAMIC><Updated DRONE STATE - x: 22.512007, y: 6.908522, vx: -0.004572, vy: -0.082864, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:44 2026><DYNAMIC><Updated DRONE STATE - x: 22.275927, y: 6.914969, vx: -0.004564, vy: -0.078210, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:44 2026><DYNAMIC><Updated DRONE STATE - x: 22.511789, y: 6.904586, vx: -0.004344, vy: -0.078721, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:44 2026><DYNAMIC><Updated DRONE STATE - x: 22.275709, y: 6.911254, vx: -0.004336, vy: -0.074299, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:44 2026><DYNAMIC><Updated DRONE STATE - x: 22.511583, y: 6.900846, vx: -0.004126, vy: -0.074785, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:44 2026><DYNAMIC><Updated DRONE STATE - x: 22.275503, y: 6.907725, vx: -0.004119, vy: -0.070584, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:44 2026><DYNAMIC><Updated DRONE STATE - x: 22.511387, y: 6.897294, vx: -0.003920, vy: -0.071046, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:44 2026><DYNAMIC><Updated DRONE STATE - x: 22.275307, y: 6.904372, vx: -0.003913, vy: -0.067055, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:44 2026><DYNAMIC><Updated DRONE STATE - x: 22.511200, y: 6.893919, vx: -0.003724, vy: -0.067493, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:45 2026><DYNAMIC><Updated DRONE STATE - x: 22.275122, y: 6.901187, vx: -0.003718, vy: -0.063702, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:45 2026><DYNAMIC><Updated DRONE STATE - x: 22.511023, y: 6.890714, vx: -0.003538, vy: -0.064119, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:45 2026><DYNAMIC><Updated DRONE STATE - x: 22.274944, y: 6.898161, vx: -0.003532, vy: -0.060517, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:45 2026><DYNAMIC><Updated DRONE STATE - x: 22.510855, y: 6.887668, vx: -0.003361, vy: -0.060913, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:45 2026><DYNAMIC><Updated DRONE STATE - x: 22.274776, y: 6.895287, vx: -0.003355, vy: -0.057491, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:45 2026><DYNAMIC><Updated DRONE STATE - x: 22.510695, y: 6.884775, vx: -0.003193, vy: -0.057867, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:45 2026><DYNAMIC><Updated DRONE STATE - x: 22.274616, y: 6.892556, vx: -0.003188, vy: -0.054617, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:45 2026><DYNAMIC><Updated DRONE STATE - x: 22.510542, y: 6.882026, vx: -0.003033, vy: -0.054974, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:45 2026><DYNAMIC><Updated DRONE STATE - x: 22.274466, y: 6.889961, vx: -0.003028, vy: -0.051886, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:45 2026><DYNAMIC><Updated DRONE STATE - x: 22.510397, y: 6.879415, vx: -0.002882, vy: -0.052225, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:45 2026><DYNAMIC><Updated DRONE STATE - x: 22.274323, y: 6.887496, vx: -0.002877, vy: -0.049292, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:45 2026><DYNAMIC><Updated DRONE STATE - x: 22.510260, y: 6.876935, vx: -0.002738, vy: -0.049614, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:45 2026><DYNAMIC><Updated DRONE STATE - x: 22.274185, y: 6.885155, vx: -0.002733, vy: -0.046827, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:45 2026><DYNAMIC><Updated DRONE STATE - x: 22.510130, y: 6.874578, vx: -0.002601, vy: -0.047133, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:45 2026><DYNAMIC><Updated DRONE STATE - x: 22.274055, y: 6.882931, vx: -0.002596, vy: -0.044486, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:46 2026><DYNAMIC><Updated DRONE STATE - x: 22.510006, y: 6.872339, vx: -0.002471, vy: -0.044776, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:46 2026><DYNAMIC><Updated DRONE STATE - x: 22.273932, y: 6.880818, vx: -0.002466, vy: -0.042261, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:46 2026><DYNAMIC><Updated DRONE STATE - x: 22.509888, y: 6.870213, vx: -0.002347, vy: -0.042538, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:46 2026><DYNAMIC><Updated DRONE STATE - x: 22.273815, y: 6.878810, vx: -0.002343, vy: -0.040148, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:46 2026><DYNAMIC><Updated DRONE STATE - x: 22.509777, y: 6.868192, vx: -0.002230, vy: -0.040411, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:46 2026><DYNAMIC><Updated DRONE STATE - x: 22.273705, y: 6.876904, vx: -0.002226, vy: -0.038141, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:46 2026><DYNAMIC><Updated DRONE STATE - x: 22.509670, y: 6.866272, vx: -0.002118, vy: -0.038390, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:46 2026><DYNAMIC><Updated DRONE STATE - x: 22.273600, y: 6.875092, vx: -0.002115, vy: -0.036234, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:46 2026><DYNAMIC><Updated DRONE STATE - x: 22.509569, y: 6.864449, vx: -0.002012, vy: -0.036471, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:46 2026><DYNAMIC><Updated DRONE STATE - x: 22.273499, y: 6.873371, vx: -0.002009, vy: -0.034422, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:46 2026><DYNAMIC><Updated DRONE STATE - x: 22.509474, y: 6.862717, vx: -0.001912, vy: -0.034647, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:46 2026><DYNAMIC><Updated DRONE STATE - x: 22.273403, y: 6.871736, vx: -0.001909, vy: -0.032701, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:46 2026><DYNAMIC><Updated DRONE STATE - x: 22.509382, y: 6.861071, vx: -0.001816, vy: -0.032915, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:46 2026><DYNAMIC><Updated DRONE STATE - x: 22.273312, y: 6.870183, vx: -0.001813, vy: -0.031066, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:46 2026><DYNAMIC><Updated DRONE STATE - x: 22.509296, y: 6.859508, vx: -0.001725, vy: -0.031269, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:46 2026><DYNAMIC><Updated DRONE STATE - x: 22.273226, y: 6.868707, vx: -0.001722, vy: -0.029513, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:47 2026><DYNAMIC><Updated DRONE STATE - x: 22.509214, y: 6.858022, vx: -0.001639, vy: -0.029706, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:47 2026><DYNAMIC><Updated DRONE STATE - x: 22.273144, y: 6.867305, vx: -0.001636, vy: -0.028037, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:47 2026><DYNAMIC><Updated DRONE STATE - x: 22.509136, y: 6.856611, vx: -0.001557, vy: -0.028220, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:47 2026><DYNAMIC><Updated DRONE STATE - x: 22.273066, y: 6.865973, vx: -0.001554, vy: -0.026635, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:47 2026><DYNAMIC><Updated DRONE STATE - x: 22.509062, y: 6.855271, vx: -0.001479, vy: -0.026809, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:47 2026><DYNAMIC><Updated DRONE STATE - x: 22.272991, y: 6.864708, vx: -0.001477, vy: -0.025303, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:47 2026><DYNAMIC><Updated DRONE STATE - x: 22.508991, y: 6.853997, vx: -0.001405, vy: -0.025469, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:47 2026><DYNAMIC><Updated DRONE STATE - x: 22.272921, y: 6.863506, vx: -0.001403, vy: -0.024038, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:47 2026><DYNAMIC><Updated DRONE STATE - x: 22.508924, y: 6.852787, vx: -0.001335, vy: -0.024195, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:47 2026><DYNAMIC><Updated DRONE STATE - x: 22.272854, y: 6.862364, vx: -0.001333, vy: -0.022836, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:47 2026><DYNAMIC><Updated DRONE STATE - x: 22.508862, y: 6.851638, vx: -0.001268, vy: -0.022986, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:47 2026><DYNAMIC><Updated DRONE STATE - x: 22.272791, y: 6.861279, vx: -0.001266, vy: -0.021695, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:47 2026><DYNAMIC><Updated DRONE STATE - x: 22.508801, y: 6.850546, vx: -0.001205, vy: -0.021836, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:47 2026><DYNAMIC><Updated DRONE STATE - x: 22.272730, y: 6.860249, vx: -0.001203, vy: -0.020610, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:47 2026><DYNAMIC><Updated DRONE STATE - x: 22.508743, y: 6.849509, vx: -0.001145, vy: -0.020745, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:47 2026><DYNAMIC><Updated DRONE STATE - x: 22.272673, y: 6.859270, vx: -0.001143, vy: -0.019579, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:48 2026><DYNAMIC><Updated DRONE STATE - x: 22.508688, y: 6.848524, vx: -0.001087, vy: -0.019707, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:48 2026><DYNAMIC><Updated DRONE STATE - x: 22.272619, y: 6.858340, vx: -0.001086, vy: -0.018600, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:48 2026><DYNAMIC><Updated DRONE STATE - x: 22.508636, y: 6.847588, vx: -0.001033, vy: -0.018722, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:48 2026><DYNAMIC><Updated DRONE STATE - x: 22.272568, y: 6.857456, vx: -0.001031, vy: -0.017670, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:48 2026><DYNAMIC><Updated DRONE STATE - x: 22.508587, y: 6.846699, vx: -0.000981, vy: -0.017786, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:48 2026><DYNAMIC><Updated DRONE STATE - x: 22.272518, y: 6.856617, vx: -0.000980, vy: -0.016787, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:48 2026><DYNAMIC><Updated DRONE STATE - x: 22.508541, y: 6.845854, vx: -0.000932, vy: -0.016897, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:48 2026><DYNAMIC><Updated DRONE STATE - x: 22.272472, y: 6.855820, vx: -0.000931, vy: -0.015947, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:48 2026><DYNAMIC><Updated DRONE STATE - x: 22.508497, y: 6.845051, vx: -0.000886, vy: -0.016052, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:48 2026><DYNAMIC><Updated DRONE STATE - x: 22.272429, y: 6.855062, vx: -0.000884, vy: -0.015150, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:48 2026><DYNAMIC><Updated DRONE STATE - x: 22.508455, y: 6.844289, vx: -0.000841, vy: -0.015249, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:48 2026><DYNAMIC><Updated DRONE STATE - x: 22.272387, y: 6.854342, vx: -0.000840, vy: -0.014393, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:48 2026><DYNAMIC><Updated DRONE STATE - x: 22.508415, y: 6.843565, vx: -0.000799, vy: -0.014487, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:48 2026><DYNAMIC><Updated DRONE STATE - x: 22.272346, y: 6.853659, vx: -0.000798, vy: -0.013673, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:48 2026><DYNAMIC><Updated DRONE STATE - x: 22.508377, y: 6.842876, vx: -0.000759, vy: -0.013762, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:49 2026><DYNAMIC><Updated DRONE STATE - x: 22.272308, y: 6.853009, vx: -0.000758, vy: -0.012989, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:49 2026><DYNAMIC><Updated DRONE STATE - x: 22.508341, y: 6.842223, vx: -0.000721, vy: -0.013074, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:49 2026><DYNAMIC><Updated DRONE STATE - x: 22.272272, y: 6.852392, vx: -0.000720, vy: -0.012340, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:49 2026><DYNAMIC><Updated DRONE STATE - x: 22.508307, y: 6.841602, vx: -0.000685, vy: -0.012421, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:49 2026><DYNAMIC><Updated DRONE STATE - x: 22.272238, y: 6.851806, vx: -0.000684, vy: -0.011723, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:49 2026><DYNAMIC><Updated DRONE STATE - x: 22.508274, y: 6.841012, vx: -0.000651, vy: -0.011799, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:49 2026><DYNAMIC><Updated DRONE STATE - x: 22.272205, y: 6.851249, vx: -0.000650, vy: -0.011137, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:49 2026><DYNAMIC><Updated DRONE STATE - x: 22.508244, y: 6.840452, vx: -0.000619, vy: -0.011210, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:49 2026><DYNAMIC><Updated DRONE STATE - x: 22.272175, y: 6.850720, vx: -0.000617, vy: -0.010580, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:49 2026><DYNAMIC><Updated DRONE STATE - x: 22.508215, y: 6.839919, vx: -0.000588, vy: -0.010649, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:49 2026><DYNAMIC><Updated DRONE STATE - x: 22.272146, y: 6.850218, vx: -0.000587, vy: -0.010051, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:49 2026><DYNAMIC><Updated DRONE STATE - x: 22.508186, y: 6.839413, vx: -0.000558, vy: -0.010117, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:49 2026><DYNAMIC><Updated DRONE STATE - x: 22.272118, y: 6.849741, vx: -0.000557, vy: -0.009548, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:49 2026><DYNAMIC><Updated DRONE STATE - x: 22.508160, y: 6.838933, vx: -0.000530, vy: -0.009611, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:49 2026><DYNAMIC><Updated DRONE STATE - x: 22.272091, y: 6.849287, vx: -0.000529, vy: -0.009071, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:50 2026><DYNAMIC><Updated DRONE STATE - x: 22.508135, y: 6.838476, vx: -0.000504, vy: -0.009130, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:50 2026><DYNAMIC><Updated DRONE STATE - x: 22.272066, y: 6.848856, vx: -0.000503, vy: -0.008617, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:50 2026><DYNAMIC><Updated DRONE STATE - x: 22.508110, y: 6.838042, vx: -0.000479, vy: -0.008674, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:50 2026><DYNAMIC><Updated DRONE STATE - x: 22.272041, y: 6.848447, vx: -0.000478, vy: -0.008186, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:50 2026><DYNAMIC><Updated DRONE STATE - x: 22.508087, y: 6.837630, vx: -0.000455, vy: -0.008240, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:50 2026><DYNAMIC><Updated DRONE STATE - x: 22.272018, y: 6.848058, vx: -0.000454, vy: -0.007777, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:50 2026><DYNAMIC><Updated DRONE STATE - x: 22.508066, y: 6.837239, vx: -0.000432, vy: -0.007828, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:50 2026><DYNAMIC><Updated DRONE STATE - x: 22.271997, y: 6.847689, vx: -0.000431, vy: -0.007388, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:50 2026><DYNAMIC><Updated DRONE STATE - x: 22.508045, y: 6.836867, vx: -0.000410, vy: -0.007437, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:50 2026><DYNAMIC><Updated DRONE STATE - x: 22.271976, y: 6.847338, vx: -0.000410, vy: -0.007019, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:50 2026><DYNAMIC><Updated DRONE STATE - x: 22.508026, y: 6.836514, vx: -0.000390, vy: -0.007065, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:50 2026><DYNAMIC><Updated DRONE STATE - x: 22.271957, y: 6.847004, vx: -0.000389, vy: -0.006668, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:50 2026><DYNAMIC><Updated DRONE STATE - x: 22.508007, y: 6.836178, vx: -0.000370, vy: -0.006712, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:50 2026><DYNAMIC><Updated DRONE STATE - x: 22.271938, y: 6.846688, vx: -0.000370, vy: -0.006335, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:50 2026><DYNAMIC><Updated DRONE STATE - x: 22.507990, y: 6.835859, vx: -0.000352, vy: -0.006376, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:51 2026><DYNAMIC><Updated DRONE STATE - x: 22.271921, y: 6.846387, vx: -0.000351, vy: -0.006018, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:51 2026><DYNAMIC><Updated DRONE STATE - x: 22.507973, y: 6.835556, vx: -0.000334, vy: -0.006057, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:51 2026><DYNAMIC><Updated DRONE STATE - x: 22.271904, y: 6.846101, vx: -0.000334, vy: -0.005717, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:51 2026><DYNAMIC><Updated DRONE STATE - x: 22.507957, y: 6.835268, vx: -0.000318, vy: -0.005754, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:51 2026><DYNAMIC><Updated DRONE STATE - x: 22.271889, y: 6.845830, vx: -0.000317, vy: -0.005431, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:51 2026><DYNAMIC><Updated DRONE STATE - x: 22.507942, y: 6.834995, vx: -0.000302, vy: -0.005467, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:51 2026><DYNAMIC><Updated DRONE STATE - x: 22.271873, y: 6.845572, vx: -0.000301, vy: -0.005160, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:51 2026><DYNAMIC><Updated DRONE STATE - x: 22.507927, y: 6.834735, vx: -0.000287, vy: -0.005193, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:51 2026><DYNAMIC><Updated DRONE STATE - x: 22.271860, y: 6.845327, vx: -0.000286, vy: -0.004902, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:51 2026><DYNAMIC><Updated DRONE STATE - x: 22.507914, y: 6.834489, vx: -0.000272, vy: -0.004934, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:51 2026><DYNAMIC><Updated DRONE STATE - x: 22.271847, y: 6.845094, vx: -0.000272, vy: -0.004656, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:51 2026><DYNAMIC><Updated DRONE STATE - x: 22.507900, y: 6.834255, vx: -0.000259, vy: -0.004687, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:51 2026><DYNAMIC><Updated DRONE STATE - x: 22.271833, y: 6.844873, vx: -0.000258, vy: -0.004424, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:51 2026><DYNAMIC><Updated DRONE STATE - x: 22.507889, y: 6.834032, vx: -0.000246, vy: -0.004453, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:51 2026><DYNAMIC><Updated DRONE STATE - x: 22.271822, y: 6.844663, vx: -0.000245, vy: -0.004202, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:51 2026><DYNAMIC><Updated DRONE STATE - x: 22.507877, y: 6.833820, vx: -0.000233, vy: -0.004230, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:52 2026><DYNAMIC><Updated DRONE STATE - x: 22.271811, y: 6.844463, vx: -0.000233, vy: -0.003992, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:52 2026><DYNAMIC><Updated DRONE STATE - x: 22.507866, y: 6.833620, vx: -0.000222, vy: -0.004018, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:52 2026><DYNAMIC><Updated DRONE STATE - x: 22.271799, y: 6.844273, vx: -0.000221, vy: -0.003793, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:52 2026><DYNAMIC><Updated DRONE STATE - x: 22.507854, y: 6.833429, vx: -0.000211, vy: -0.003818, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:52 2026><DYNAMIC><Updated DRONE STATE - x: 22.271788, y: 6.844093, vx: -0.000210, vy: -0.003603, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:52 2026><DYNAMIC><Updated DRONE STATE - x: 22.507845, y: 6.833248, vx: -0.000200, vy: -0.003627, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:52 2026><DYNAMIC><Updated DRONE STATE - x: 22.271778, y: 6.843922, vx: -0.000200, vy: -0.003423, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:52 2026><DYNAMIC><Updated DRONE STATE - x: 22.507835, y: 6.833076, vx: -0.000190, vy: -0.003445, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:52 2026><DYNAMIC><Updated DRONE STATE - x: 22.271769, y: 6.843759, vx: -0.000190, vy: -0.003252, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:52 2026><DYNAMIC><Updated DRONE STATE - x: 22.507826, y: 6.832912, vx: -0.000181, vy: -0.003273, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:52 2026><DYNAMIC><Updated DRONE STATE - x: 22.271759, y: 6.843605, vx: -0.000180, vy: -0.003089, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:52 2026><DYNAMIC><Updated DRONE STATE - x: 22.507818, y: 6.832757, vx: -0.000172, vy: -0.003109, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:52 2026><DYNAMIC><Updated DRONE STATE - x: 22.271751, y: 6.843458, vx: -0.000171, vy: -0.002935, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:52 2026><DYNAMIC><Updated DRONE STATE - x: 22.507811, y: 6.832609, vx: -0.000163, vy: -0.002954, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:52 2026><DYNAMIC><Updated DRONE STATE - x: 22.271744, y: 6.843318, vx: -0.000163, vy: -0.002788, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:53 2026><DYNAMIC><Updated DRONE STATE - x: 22.507803, y: 6.832469, vx: -0.000155, vy: -0.002806, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:53 2026><DYNAMIC><Updated DRONE STATE - x: 22.271736, y: 6.843186, vx: -0.000155, vy: -0.002649, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:53 2026><DYNAMIC><Updated DRONE STATE - x: 22.507795, y: 6.832335, vx: -0.000147, vy: -0.002666, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:53 2026><DYNAMIC><Updated DRONE STATE - x: 22.271729, y: 6.843060, vx: -0.000147, vy: -0.002516, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:53 2026><DYNAMIC><Updated DRONE STATE - x: 22.507788, y: 6.832208, vx: -0.000140, vy: -0.002533, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:53 2026><DYNAMIC><Updated DRONE STATE - x: 22.271721, y: 6.842940, vx: -0.000140, vy: -0.002390, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:53 2026><DYNAMIC><Updated DRONE STATE - x: 22.507782, y: 6.832088, vx: -0.000133, vy: -0.002406, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:53 2026><DYNAMIC><Updated DRONE STATE - x: 22.271715, y: 6.842827, vx: -0.000133, vy: -0.002271, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:53 2026><DYNAMIC><Updated DRONE STATE - x: 22.507776, y: 6.831974, vx: -0.000126, vy: -0.002286, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:53 2026><DYNAMIC><Updated DRONE STATE - x: 22.271709, y: 6.842719, vx: -0.000126, vy: -0.002157, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:53 2026><DYNAMIC><Updated DRONE STATE - x: 22.507771, y: 6.831865, vx: -0.000120, vy: -0.002171, fx: 0.000000, fy: 0.000000>
